Time Full,Time Empty,Truck,Assigned Shovel,Shovel,Blast,Elevation,Grade,Material,Assigned Dump,Dump,Tonnage,Truck Factor,Truck fill,Computed Tonnage,Grade 1,Grade 2,Grade 3,assignment_reason,dump.assignment_reason
8/9/2023 20:40,8/9/2023 20:57,HT150,EX204,EX204,ST_2_250_1,250.734,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,207.2,233,89%,233,0.516,0.015,1.271,Shovel Assignment,Locked Assignment
8/9/2023 20:40,8/9/2023 20:53,HT124,EX201,EX201,ST_8_370_1,369.056,8370634HG-C1,HG,CRUSHER_2,CRUSHER_2,135.3,128,106%,128,0.539,0.01,0.721,Shovel Assignment,Manual Assignment
8/9/2023 20:40,8/9/2023 20:56,HT126,WL231,WL231,ST_8_370_1,366.906,8370625LG-B1,LG,CRUSHER_2,CRUSHER_2,137.2,128,107%,128,0.298,0.005,0.31,Shovel Assignment,Manual Assignment
8/9/2023 20:40,8/9/2023 20:43,HT129,WL232,WL222,ROM_HG_1,416.11,ROM_HG_1,HG,CRUSHER_2,CRUSHER_2,125.2,128,98%,128,0.63,0.01,0.703,Locked Assignment,Locked Assignment
8/9/2023 20:41,8/9/2023 20:50,HT149,EX206,EX206,ST_9_410_1,410.194,9410204LO1,LO,DLP_511,DLP_511,226.1,233,97%,233,0.169,0.001,0.061,Shovel Assignment,Locked Assignment
8/9/2023 20:44,8/9/2023 20:57,HT122,WL231,WL231,ST_8_370_1,367.416,8370625LG-B1,LG,CRUSHER,CRUSHER,132.2,128,103%,128,0.298,0.005,0.31,Manual Assignment,Locked Assignment
8/9/2023 20:45,8/9/2023 20:56,HT102,WL221,WL221,ST_2_250_2,296.245,2250636HG-C1,HG,CRUSHER_2,CRUSHER_2,,90,0%,90,0.552,0.006,0.621,Manual Assignment,Dump Assignment
8/9/2023 20:45,8/9/2023 20:58,HT151,EX201,EX201,ST_8_370_1,378.38,8370634HG-C1,HG,CRUSHER,CRUSHER,219.7,233,94%,233,0.539,0.01,0.721,Shovel Assignment,Locked Assignment
8/9/2023 20:45,8/9/2023 21:02,HT143,EX204,EX204,ST_2_250_1,249.804,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,225.8,233,97%,233,0.516,0.015,1.271,Manual Assignment,Locked Assignment
8/9/2023 20:46,8/9/2023 20:54,HT128,WL222,WL222,ROM_HG_1,414.159,ROM_HG_1,HG,CRUSHER,CRUSHER,123.4,128,96%,128,0.63,0.01,0.703,Shovel Assignment,Locked Assignment
8/9/2023 20:47,8/9/2023 20:57,HT136,EX206,EX206,ST_9_410_1,407.033,9410204LO1,LO,DLP_511,DLP_511,135.3,128,106%,128,0.169,0.001,0.061,Shovel Assignment,Locked Assignment
8/9/2023 20:47,8/9/2023 21:03,HT121,EX204,WL221,ST_2_250_2,247.281,2250636HG-C1,HG,CRUSHER,CRUSHER,123.1,128,96%,128,0.552,0.006,0.621,Shovel Assignment,Dump Assignment
8/9/2023 20:48,8/9/2023 21:04,HT131,EX204,EX204,ST_2_250_1,248.393,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,116,128,91%,128,0.516,0.015,1.271,Shovel Assignment,Locked Assignment
8/9/2023 20:49,8/9/2023 21:02,HT147,EX201,EX201,ST_8_370_1,364.054,8370634HG-C1,HG,CRUSHER,CRUSHER,223.1,233,96%,233,0.539,0.01,0.721,Shovel Assignment,Locked Assignment
8/9/2023 20:50,8/9/2023 20:52,HT129,WL232,WL222,ROM_HG_1,415.79,ROM_HG_1,HG,CRUSHER_2,CRUSHER_2,133.4,128,104%,128,0.63,0.01,0.703,Locked Assignment,Locked Assignment
8/9/2023 20:51,8/9/2023 20:59,HT148,,EX206,ST_9_410_1,,9410204LO1,LO,,DLP_511,233,233,100%,233,0.169,0.001,0.061,,
8/9/2023 20:52,8/9/2023 21:09,HT127,WL221,WL221,ST_2_250_2,249.032,2250636HG-C1,HG,CRUSHER,CRUSHER,127.7,128,100%,128,0.552,0.006,0.621,Shovel Assignment,Dump Assignment
8/9/2023 20:52,8/9/2023 21:07,HT145,EX204,EX204,ST_2_250_1,249.684,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,220.1,233,94%,233,0.516,0.015,1.271,Shovel Assignment,Locked Assignment
8/9/2023 20:52,8/9/2023 21:05,HT134,EX201,EX201,ST_8_370_1,367.966,8370634HG-C1,HG,CRUSHER,CRUSHER,125.5,128,98%,128,0.539,0.01,0.721,Shovel Assignment,Locked Assignment
8/9/2023 20:53,8/9/2023 21:03,HT152,EX206,EX206,ST_9_410_1,409.504,9410204LO1,LO,DLP_511,DLP_511,215.3,233,92%,233,0.169,0.001,0.061,Shovel Assignment,Locked Assignment
8/9/2023 20:55,8/9/2023 21:11,HT101,WL221,WL221,ST_2_250_2,250.842,2250636HG-C1,HG,CRUSHER,CRUSHER,53.314,90,59%,90,0.552,0.006,0.621,Shovel Assignment,Dump Assignment
8/9/2023 20:55,8/9/2023 21:08,HT138,EX201,EX201,ST_8_370_1,367.005,8370634HG-C1,HG,CRUSHER_2,CRUSHER_2,126,128,98%,128,0.539,0.01,0.721,Shovel Assignment,Manual Assignment
8/9/2023 20:55,8/9/2023 21:11,HT144,WL231,WL231,ST_8_370_1,369.207,8370625LG-B1,LG,CRUSHER,CRUSHER,202.3,233,87%,233,0.298,0.005,0.31,Shovel Assignment,Locked Assignment
8/9/2023 20:56,8/9/2023 21:13,HT146,EX204,EX204,ST_2_250_1,249.904,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,217.3,233,93%,233,0.516,0.015,1.271,Shovel Assignment,Locked Assignment
8/9/2023 20:58,8/9/2023 21:02,HT129,WL232,WL232,ROM_HG_1,415.519,ROM_HG_1,HG,CRUSHER_2,CRUSHER_2,132.6,128,104%,128,0.63,0.01,0.703,Locked Assignment,Locked Assignment
8/9/2023 20:59,8/9/2023 21:12,HT125,EX201,WL231,ST_8_370_1,366.286,8370625LG-B1,LG,CRUSHER_2,CRUSHER_2,124.3,128,97%,128,0.298,0.005,0.31,Shovel Assignment,Manual Assignment
8/9/2023 21:00,8/9/2023 21:16,HT130,EX201,EX201,ST_8_370_1,366.435,8370634HG-C1,HG,CRUSHER,CRUSHER,125.1,128,98%,128,0.539,0.01,0.721,Shovel Assignment,Locked Assignment
8/9/2023 21:00,8/9/2023 21:10,HT149,EX206,EX206,ST_9_410_1,411.695,9410204LO1,LO,DLP_511,DLP_511,219.1,233,94%,233,0.169,0.001,0.061,Shovel Assignment,Locked Assignment
8/9/2023 21:02,8/9/2023 21:17,HT141,EX204,EX204,ST_2_250_1,248.913,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,193,233,83%,233,0.516,0.015,1.271,Shovel Assignment,Locked Assignment
8/9/2023 21:02,8/9/2023 21:10,HT128,WL232,WL232,ROM_HG_1,413.919,ROM_HG_1,HG,CRUSHER,CRUSHER,129.8,128,101%,128,0.63,0.01,0.703,Shovel Assignment,Locked Assignment
8/9/2023 21:02,8/9/2023 21:11,HT123,EX206,EX206,ST_9_410_1,416.406,9410204LO1,LO,DLP_511,DLP_511,144.6,128,113%,128,0.169,0.001,0.061,Manual Assignment,Locked Assignment
8/9/2023 21:04,8/9/2023 21:17,HT142,WL231,WL231,ST_8_370_1,367.686,8370625LG-B1,LG,CRUSHER,CRUSHER,202.5,233,87%,233,0.298,0.005,0.31,Shovel Assignment,Locked Assignment
8/9/2023 21:05,8/9/2023 21:22,HT102,WL221,WL221,ST_2_250_2,248.772,2250636HG-C1,HG,CRUSHER_2,CRUSHER_2,,90,0%,90,0.552,0.006,0.621,Shovel Assignment,Manual Assignment
8/9/2023 21:05,8/9/2023 21:23,HT124,EX204,EX204,ST_2_250_1,247.593,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,115.3,128,90%,128,0.516,0.015,1.271,Shovel Assignment,Locked Assignment
8/9/2023 21:06,8/9/2023 21:23,HT135,WL221,WL221,ST_2_250_2,249.192,2250636HG-C1,HG,CRUSHER,CRUSHER,130.3,128,102%,128,0.552,0.006,0.621,Shovel Assignment,Manual Assignment
8/9/2023 21:07,8/9/2023 21:09,HT129,WL232,WL232,ROM_HG_1,415.629,ROM_HG_1,HG,CRUSHER_2,CRUSHER_2,140.3,128,110%,128,0.63,0.01,0.703,Locked Assignment,Locked Assignment
8/9/2023 21:07,8/9/2023 21:24,HT122,WL231,WL231,ST_8_370_1,367.426,8370625LG-B1,LG,CRUSHER_2,CRUSHER_2,135.7,128,106%,128,0.298,0.005,0.31,Manual Assignment,Manual Assignment
8/9/2023 21:07,8/9/2023 21:18,HT126,EX201,EX201,ST_8_370_1,364.734,8370634HG-C1,HG,CRUSHER,CRUSHER,134,128,105%,128,0.539,0.01,0.721,Shovel Assignment,Locked Assignment
8/9/2023 21:08,8/9/2023 21:17,HT136,EX206,EX206,ST_9_410_1,406.903,9410204LO1,LO,DLP_511,DLP_511,142.2,128,111%,128,0.169,0.001,0.061,Shovel Assignment,Locked Assignment
8/9/2023 21:10,8/9/2023 21:18,HT148,,EX206,ST_9_410_1,,9410204LO1,LO,,DLP_511,233,233,100%,233,0.169,0.001,0.061,,
8/9/2023 21:12,8/9/2023 21:25,HT151,EX201,EX201,ST_8_370_1,370.477,8370634HG-C1,HG,CRUSHER,CRUSHER,237.8,233,102%,233,0.539,0.01,0.721,Shovel Assignment,Locked Assignment
8/9/2023 21:13,8/9/2023 21:23,HT152,EX206,EX206,ST_9_410_1,411.694,9410204LO1,LO,DLP_511,DLP_511,230.3,233,99%,233,0.169,0.001,0.061,Shovel Assignment,Locked Assignment
8/9/2023 21:14,8/9/2023 21:18,HT129,WL232,WL232,ROM_HG_1,415.849,ROM_HG_1,HG,CRUSHER_2,CRUSHER_2,140.9,128,110%,128,0.63,0.01,0.703,Locked Assignment,Locked Assignment
8/9/2023 21:15,8/9/2023 21:29,HT121,EX204,WL221,ST_2_250_2,248.321,2250636HG-C1,HG,CRUSHER_2,CRUSHER_2,125.4,128,98%,128,0.552,0.006,0.621,Shovel Assignment,Dump Assignment
8/9/2023 21:16,8/9/2023 21:32,HT147,EX204,EX204,ST_2_250_1,244.001,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,205.4,233,88%,233,0.516,0.015,1.271,Manual Assignment,Locked Assignment
8/9/2023 21:17,8/9/2023 21:29,HT143,EX201,EX201,ST_8_370_1,367.846,8370634HG-C1,HG,CRUSHER,CRUSHER,221.7,233,95%,233,0.539,0.01,0.721,Shovel Assignment,Locked Assignment
8/9/2023 21:17,8/9/2023 21:22,HT128,WL232,WL232,ROM_HG_1,414.029,ROM_HG_1,HG,CRUSHER,CRUSHER,109.4,128,85%,128,0.63,0.01,0.703,Shovel Assignment,Locked Assignment
8/9/2023 21:18,8/9/2023 21:32,HT134,WL231,WL231,ST_8_370_1,367.316,8370625LG-B1,LG,CRUSHER,CRUSHER,126.6,128,99%,128,0.298,0.005,0.31,Shovel Assignment,Locked Assignment
8/9/2023 21:19,8/9/2023 21:29,HT149,EX206,EX206,ST_9_410_1,409.504,9410204LO1,LO,DLP_511,DLP_511,218.4,233,94%,233,0.169,0.001,0.061,Shovel Assignment,Locked Assignment
8/9/2023 21:19,8/9/2023 21:36,HT131,WL221,WL221,ST_2_250_2,249.262,2250636HG-C1,HG,CRUSHER_2,CRUSHER_2,122.9,128,96%,128,0.552,0.006,0.621,Manual Assignment,Dump Assignment
8/9/2023 21:21,8/9/2023 21:37,HT145,EX204,EX204,ST_2_250_1,249.874,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,199.8,233,86%,233,0.516,0.015,1.271,Shovel Assignment,Locked Assignment
8/9/2023 21:21,8/9/2023 21:30,HT123,EX206,EX206,ST_9_410_1,420.698,9410204LO1,LO,DLP_511,DLP_511,133.7,128,104%,128,0.169,0.001,0.061,Shovel Assignment,Locked Assignment
8/9/2023 21:22,8/9/2023 21:33,HT138,WL231,WL231,ST_8_370_1,366.506,8370625LG-B1,LG,CRUSHER,CRUSHER,126.3,128,99%,128,0.298,0.005,0.31,Shovel Assignment,Locked Assignment
8/9/2023 21:23,8/9/2023 21:27,HT129,WL222,WL222,ROM_HG_6,418.476,ROM_HG_6,HG,CRUSHER_2,CRUSHER_2,131.9,128,103%,128,0.483,0.013,0.972,Locked Assignment,Locked Assignment
8/9/2023 21:23,8/9/2023 21:37,HT101,EX204,EX204,ST_2_250_1,250.254,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,55.859,90,62%,90,0.516,0.015,1.271,Shovel Assignment,Locked Assignment
8/9/2023 21:23,8/9/2023 21:39,HT127,WL221,WL221,ST_2_250_2,248.642,2250636HG-C1,HG,CRUSHER,CRUSHER,129.8,128,101%,128,0.552,0.006,0.621,Shovel Assignment,Manual Assignment
8/9/2023 21:24,8/9/2023 21:34,HT144,EX201,EX201,ST_8_370_1,369.136,8370634HG-C1,HG,CRUSHER,CRUSHER,190.3,233,82%,233,0.539,0.01,0.721,Shovel Assignment,Locked Assignment
8/9/2023 21:25,8/9/2023 21:35,HT136,EX206,EX206,ST_9_410_1,407.673,9410204LO1,LO,DLP_511,DLP_511,131.6,128,103%,128,0.169,0.001,0.061,Shovel Assignment,Locked Assignment
8/9/2023 21:27,8/9/2023 21:29,HT128,WL222,WL222,ROM_HG_6,416.015,ROM_HG_6,HG,CRUSHER,CRUSHER,127.9,128,100%,128,0.483,0.013,0.972,Shovel Assignment,Locked Assignment
8/9/2023 21:27,8/9/2023 21:44,HT146,EX204,EX204,ST_2_250_1,250.334,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,208.5,233,89%,233,0.516,0.015,1.271,Shovel Assignment,Locked Assignment
8/9/2023 21:27,8/9/2023 21:39,HT125,EX201,EX201,ST_8_370_1,365.995,8370634HG-C1,HG,CRUSHER,CRUSHER,129.3,128,101%,128,0.539,0.01,0.721,Shovel Assignment,Locked Assignment
8/9/2023 21:28,8/9/2023 21:40,HT150,WL231,WL231,ST_8_370_1,371.478,8370625LG-B1,LG,CRUSHER,CRUSHER,194.7,233,84%,233,0.298,0.005,0.31,Manual Assignment,Locked Assignment
8/9/2023 21:29,8/9/2023 21:34,HT129,WL222,WL222,ROM_HG_6,418.506,ROM_HG_6,HG,CRUSHER_2,CRUSHER_2,126.8,128,99%,128,0.483,0.013,0.972,Locked Assignment,Locked Assignment
8/9/2023 21:29,8/9/2023 21:38,HT148,,EX206,ST_9_410_1,,9410204LO1,LO,,DLP_511,233,233,100%,233,0.169,0.001,0.061,,
8/9/2023 21:30,8/9/2023 21:42,HT126,EX201,EX201,ST_8_370_1,366.005,8370634HG-C1,HG,CRUSHER_2,CRUSHER_2,122.7,128,96%,128,0.539,0.01,0.721,Shovel Assignment,Manual Assignment
8/9/2023 21:32,8/9/2023 21:46,HT130,WL231,WL231,ST_8_370_1,366.616,8370625LG-B1,LG,CRUSHER,CRUSHER,128.7,128,101%,128,0.298,0.005,0.31,Shovel Assignment,Locked Assignment
8/9/2023 21:32,8/9/2023 21:46,HT141,EX204,EX204,ST_2_250_1,249.554,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,203.3,233,87%,233,0.516,0.015,1.271,Shovel Assignment,Locked Assignment
8/9/2023 21:32,8/9/2023 21:42,HT152,EX206,EX206,ST_9_410_1,411.104,9410204LO1,LO,DLP_511,DLP_511,207.2,233,89%,233,0.169,0.001,0.061,Shovel Assignment,Locked Assignment
8/9/2023 21:33,8/9/2023 21:49,HT122,EX201,EX201,ST_8_370_1,366.995,8370634HG-C1,HG,CRUSHER,CRUSHER,123.9,128,97%,128,0.539,0.01,0.721,Shovel Assignment,Locked Assignment
8/9/2023 21:33,8/9/2023 21:50,HT102,WL221,WL221,ST_2_250_2,248.962,2250636HG-C1,HG,CRUSHER,CRUSHER,,90,0%,90,0.552,0.006,0.621,Manual Assignment,Dump Assignment
8/9/2023 21:35,8/9/2023 21:54,HT135,EX204,EX204,ST_2_250_1,248.763,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,129.1,128,101%,128,0.516,0.015,1.271,Manual Assignment,Locked Assignment
8/9/2023 21:35,8/9/2023 21:45,HT128,WL222,WL222,ROM_HG_6,416.135,ROM_HG_6,HG,CRUSHER,CRUSHER,121,128,95%,128,0.483,0.013,0.972,Shovel Assignment,Locked Assignment
8/9/2023 21:37,8/9/2023 21:51,HT124,WL221,WL221,ST_2_250_2,247.971,2250636HG-C1,HG,CRUSHER,CRUSHER,132.3,128,103%,128,0.552,0.006,0.621,Manual Assignment,Dump Assignment
8/9/2023 21:37,8/9/2023 21:50,HT142,WL231,WL231,ST_8_370_1,368.007,8370625LG-B1,LG,CRUSHER_2,CRUSHER_2,232.4,233,100%,233,0.298,0.005,0.31,Shovel Assignment,Manual Assignment
8/9/2023 21:38,8/9/2023 21:52,HT143,EX201,EX201,ST_8_370_1,369.336,8370634HG-C1,HG,CRUSHER,CRUSHER,220.1,233,94%,233,0.539,0.01,0.721,Shovel Assignment,Locked Assignment
8/9/2023 21:39,8/9/2023 21:43,HT129,WL222,WL222,ROM_HG_6,418.596,ROM_HG_6,HG,CRUSHER_2,CRUSHER_2,132.5,128,104%,128,0.483,0.013,0.972,Locked Assignment,Locked Assignment
8/9/2023 21:40,8/9/2023 21:49,HT123,EX206,EX206,ST_9_410_1,421.748,9410204LO1,LO,DLP_511,DLP_511,128.3,128,100%,128,0.169,0.001,0.061,Shovel Assignment,Locked Assignment
8/9/2023 21:40,8/9/2023 21:58,HT121,EX204,EX204,ST_2_250_1,248.373,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,115.7,128,90%,128,0.516,0.015,1.271,Shovel Assignment,Locked Assignment
8/9/2023 21:43,8/9/2023 21:52,HT136,EX206,EX206,ST_9_410_1,407.753,9410204LO1,LO,DLP_511,DLP_511,135.1,128,106%,128,0.169,0.001,0.061,Shovel Assignment,Locked Assignment
8/9/2023 21:44,8/9/2023 21:57,HT134,EX201,EX201,ST_8_370_1,367.566,8370634HG-C1,HG,CRUSHER,CRUSHER,128.5,128,100%,128,0.539,0.01,0.721,Shovel Assignment,Locked Assignment
8/9/2023 21:46,8/9/2023 21:59,HT138,WL231,WL231,ST_8_370_1,366.666,8370631HG-C1,HG,CRUSHER_2,CRUSHER_2,134.6,128,105%,128,0.495,0.009,0.431,Shovel Assignment,Dump Assignment
8/9/2023 21:48,8/9/2023 22:03,HT131,EX204,EX204,ST_2_250_1,246.682,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,126.1,128,99%,128,0.516,0.015,1.271,Shovel Assignment,Locked Assignment
8/9/2023 21:48,8/9/2023 21:59,HT151,EX201,EX201,ST_8_370_1,376.879,8370634HG-C1,HG,CRUSHER,CRUSHER,204.9,233,88%,233,0.539,0.01,0.721,Shovel Assignment,Locked Assignment
8/9/2023 21:48,8/9/2023 21:55,HT129,WL232,WL232,ROM_HG_6,418.456,ROM_HG_6,HG,CRUSHER_2,CRUSHER_2,134,128,105%,128,0.483,0.013,0.972,Locked Assignment,Locked Assignment
8/9/2023 21:50,8/9/2023 22:07,HT127,WL221,WL221,ST_2_250_2,247.841,2250636HG-C1,HG,CRUSHER,CRUSHER,127.4,128,100%,128,0.552,0.006,0.621,Shovel Assignment,Dump Assignment
8/9/2023 21:51,8/9/2023 22:02,HT125,WL231,WL231,ST_8_370_1,366.116,8370631HG-C1,HG,CRUSHER,CRUSHER,120.7,128,94%,128,0.495,0.009,0.431,Shovel Assignment,Manual Assignment
8/9/2023 21:51,8/9/2023 21:54,HT128,WL222,WL232,ROM_HG_6,416.175,ROM_HG_6,HG,CRUSHER,CRUSHER,142.2,128,111%,128,0.483,0.013,0.972,Locked Assignment,Locked Assignment
8/9/2023 21:52,8/9/2023 22:08,HT147,EX204,EX204,ST_2_250_1,246.392,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,204.4,233,88%,233,0.516,0.015,1.271,Shovel Assignment,Locked Assignment
8/9/2023 21:53,8/9/2023 22:03,HT144,EX201,EX201,ST_8_370_1,368.876,8370634HG-C1,HG,CRUSHER,CRUSHER,202.2,233,87%,233,0.539,0.01,0.721,Shovel Assignment,Locked Assignment
8/9/2023 21:54,8/9/2023 22:04,HT152,EX206,EX206,ST_9_410_1,411.905,9410204LO1,LO,DLP_511,DLP_511,235.4,233,101%,233,0.169,0.001,0.061,Shovel Assignment,Locked Assignment
8/9/2023 21:54,8/9/2023 22:11,HT101,EX204,EX204,ST_2_250_1,249.293,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,48.314,90,54%,90,0.516,0.015,1.271,Shovel Assignment,Locked Assignment
8/9/2023 21:55,8/9/2023 22:05,HT150,WL231,WL231,ST_8_370_1,369.667,8370631HG-C1,HG,CRUSHER_2,CRUSHER_2,193,233,83%,233,0.495,0.009,0.431,Shovel Assignment,Dump Assignment
8/9/2023 21:57,8/9/2023 22:11,HT126,EX201,EX201,ST_8_370_1,366.435,8370634HG-C1,HG,CRUSHER,CRUSHER,103.9,128,81%,128,0.539,0.01,0.721,Shovel Assignment,Locked Assignment
8/9/2023 21:57,8/9/2023 22:14,HT130,EX201,WL231,ST_8_370_1,367.116,8370631HG-C1,HG,CRUSHER_2,CRUSHER_2,119.7,128,94%,128,0.495,0.009,0.431,Shovel Assignment,Dump Assignment
8/9/2023 21:57,8/9/2023 22:06,HT123,EX206,EX206,ST_9_410_1,420.988,9410204LO1,LO,DLP_511,DLP_511,123.6,128,97%,128,0.169,0.001,0.061,Shovel Assignment,Locked Assignment
8/9/2023 21:58,8/9/2023 22:01,HT128,WL222,WL232,ROM_HG_6,416.285,ROM_HG_6,HG,CRUSHER,CRUSHER,126.2,128,99%,128,0.483,0.013,0.972,Locked Assignment,Locked Assignment
8/9/2023 21:59,8/9/2023 22:13,HT146,EX204,EX204,ST_2_250_1,250.854,2250608HG-C1,HG,CRUSHER,CRUSHER,218.6,233,94%,233,0.516,0.015,1.271,Shovel Assignment,Manual Assignment
8/9/2023 22:00,8/9/2023 22:16,HT102,WL221,WL221,ST_2_250_2,248.622,2250636HG-C1,HG,CRUSHER,CRUSHER,,90,0%,90,0.552,0.006,0.621,Unoptimized Assignment,Dump Assignment
8/9/2023 22:01,8/9/2023 22:11,HT149,EX206,EX206,ST_9_410_1,409.294,9410204LO1,LO,DLP_511,DLP_511,226.3,233,97%,233,0.169,0.001,0.061,Shovel Assignment,Locked Assignment
8/9/2023 22:02,8/9/2023 22:04,HT129,WL232,WL232,ROM_HG_6,418.196,ROM_HG_6,HG,CRUSHER_2,CRUSHER_2,137,128,107%,128,0.483,0.013,0.972,Locked Assignment,Locked Assignment
8/9/2023 22:03,8/9/2023 22:15,HT122,WL231,WL231,ST_8_370_1,367.016,8370631HG-C1,HG,CRUSHER_2,CRUSHER_2,132.4,128,103%,128,0.495,0.009,0.431,Manual Assignment,Dump Assignment
8/9/2023 22:03,8/9/2023 22:18,HT124,WL221,WL221,ST_2_250_2,248.011,2250636HG-C1,HG,CRUSHER,CRUSHER,129,128,101%,128,0.552,0.006,0.621,Shovel Assignment,Dump Assignment
8/9/2023 22:04,8/9/2023 22:16,HT142,EX201,EX201,ST_8_370_1,368.526,8370634HG-C1,HG,CRUSHER,CRUSHER,189.7,233,81%,233,0.539,0.01,0.721,Manual Assignment,Locked Assignment
8/9/2023 22:04,8/9/2023 22:19,HT141,EX204,EX204,ST_2_250_1,249.393,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,231,233,99%,233,0.516,0.015,1.271,Shovel Assignment,Locked Assignment
8/9/2023 22:05,8/9/2023 22:08,HT128,WL222,WL232,ROM_HG_6,416.215,ROM_HG_6,HG,CRUSHER,CRUSHER,138.3,128,108%,128,0.483,0.013,0.972,Locked Assignment,Locked Assignment
8/9/2023 22:07,8/9/2023 22:17,HT136,EX206,EX206,ST_9_410_1,407.693,9410204LO1,LO,DLP_511,DLP_511,137.8,128,108%,128,0.169,0.001,0.061,Shovel Assignment,Locked Assignment
8/9/2023 22:07,8/9/2023 22:25,HT135,EX204,EX204,ST_2_250_1,248.463,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,115.5,128,90%,128,0.516,0.015,1.271,Shovel Assignment,Locked Assignment
8/9/2023 22:08,8/9/2023 22:12,HT129,WL232,WL232,ROM_HG_6,417.796,ROM_HG_6,HG,CRUSHER_2,CRUSHER_2,129.4,128,101%,128,0.483,0.013,0.972,Locked Assignment,Locked Assignment
8/9/2023 22:09,8/9/2023 22:29,HT134,WL231,WL231,ST_8_370_1,367.837,8370631HG-C1,HG,CRUSHER_2,CRUSHER_2,122.4,128,96%,128,0.495,0.009,0.431,Shovel Assignment,Dump Assignment
8/9/2023 22:09,8/9/2023 22:21,HT143,EX201,EX201,ST_8_370_1,368.686,8370634HG-C1,HG,CRUSHER_2,CRUSHER_2,215.2,233,92%,233,0.539,0.01,0.721,Shovel Assignment,Manual Assignment
8/9/2023 22:09,8/9/2023 22:25,HT121,EX204,WL221,ST_2_250_2,248.551,2250636HG-C1,HG,CRUSHER,CRUSHER,128,128,100%,128,0.552,0.006,0.621,Shovel Assignment,Dump Assignment
8/9/2023 22:12,8/9/2023 22:30,HT145,EX204,EX204,ST_2_250_1,250.704,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,220,233,94%,233,0.516,0.015,1.271,Shovel Assignment,Locked Assignment
8/9/2023 22:13,8/9/2023 22:17,HT128,WL222,WL232,ROM_HG_6,416.075,ROM_HG_6,HG,CRUSHER,CRUSHER,133.8,128,105%,128,0.483,0.013,0.972,Locked Assignment,Locked Assignment
8/9/2023 22:13,8/9/2023 22:26,HT138,WL231,WL231,ST_8_370_1,367.046,8370631HG-C1,HG,CRUSHER_2,CRUSHER_2,127.4,128,100%,128,0.495,0.009,0.431,Shovel Assignment,Dump Assignment
8/9/2023 22:13,8/9/2023 22:23,HT152,EX206,EX206,ST_9_410_1,410.404,9410204LO1,LO,DLP_511,DLP_511,219.2,233,94%,233,0.169,0.001,0.061,Shovel Assignment,Locked Assignment
8/9/2023 22:14,8/9/2023 22:24,HT148,,EX201,ST_8_370_1,,8370634HG-C1,HG,,CRUSHER,233,233,100%,233,0.539,0.01,0.721,,
8/9/2023 22:14,8/9/2023 22:24,HT148,,EX201,ST_8_370_1,,8370634HG-C1,HG,,CRUSHER,233,233,100%,233,0.539,0.01,0.721,,
8/9/2023 22:14,8/9/2023 22:24,HT148,,EX201,ST_8_370_1,,8370634HG-C1,HG,,CRUSHER,233,233,100%,233,0.539,0.01,0.721,,
8/9/2023 22:14,8/9/2023 22:26,HT151,EX201,EX201,ST_8_370_1,369.376,8370634HG-C1,HG,CRUSHER,CRUSHER,199.4,233,86%,233,0.539,0.01,0.721,Shovel Assignment,Locked Assignment
8/9/2023 22:16,8/9/2023 22:18,HT129,WL232,WL232,ROM_HG_6,417.986,ROM_HG_6,HG,CRUSHER_2,CRUSHER_2,137.3,128,107%,128,0.483,0.013,0.972,Locked Assignment,Locked Assignment
8/9/2023 22:16,8/9/2023 22:27,HT125,WL231,WL231,ST_8_370_1,366.716,8370631HG-C1,HG,CRUSHER,CRUSHER,127.8,128,100%,128,0.495,0.009,0.431,Shovel Assignment,Manual Assignment
8/9/2023 22:17,8/9/2023 22:38,HT127,EX204,EX204,ST_2_250_1,248.313,2250608HG-C1,HG,CRUSHER_2,CRUSHER_2,131.6,128,103%,128,0.516,0.015,1.271,Shovel Assignment,Locked Assignment
8/9/2023 22:20,8/9/2023 22:30,HT144,WL231,EX201,ST_8_370_1,368.776,8370634HG-C1,HG,CRUSHER,CRUSHER,210.3,233,90%,233,0.539,0.01,0.721,Shovel Assignment,Locked Assignment
