Time Full,Time Empty,Truck,Assigned Shovel,Shovel,Blast,Elevation,Grade,Material,Assigned Dump,Dump,Tonnage,Truck Factor,Truck fill,Computed Tonnage,Grade 1,Grade 2,Grade 3,assignment_reason,dump.assignment_reason
1/31/2023 13:01,1/31/2023 13:10,HT138,EX204,EX204,ST_4_410_3,410.008,4410257LO1,LO,DLP_415_,DLP_415_,118.8,128,93,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 13:02,1/31/2023 13:07,HT124,EX203,EX203,ST_9_TS_2,414.793,9420220NW1,NW,PAD_TRLG,PAD_TRLG,111.8,128,87,128,0.114,0.0,0.028,Unoptimized Assignment,Locked Assignment
1/31/2023 13:03,1/31/2023 13:08,HT135,EX251,WL222,STK_LG_2,438.07,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,129.4,128,101,128,0.286,0.008,0.777,Shovel Reassignment,Locked Assignment
1/31/2023 13:04,1/31/2023 13:14,HT142,EX205,EX205,ST_8_400_3,391.294,8390606HG-D1,HG,CRUSHER,CRUSHER,222.4,233,95,233,0.67,0.01,0.611,Shovel Assignment,Locked Assignment
1/31/2023 13:06,1/31/2023 13:11,HT125,EX251,EX251,STK_LG_2,436.399,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,114.6,128,90,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 13:06,1/31/2023 13:09,HT141,WL231,WL231,ROM_HG_2,420.1,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,230.6,233,99,233,0.674,0.016,2.133,Shovel Assignment,Locked Assignment
1/31/2023 13:07,1/31/2023 13:15,HT146,EX204,EX204,ST_4_410_3,409.028,4410257LO1,LO,DLP_415_,DLP_415_,226.0,233,97,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 13:07,1/31/2023 13:12,HT129,WL222,WL221,STK_LG_2,438.35,STK_LG_2_16,LG,CRUSHER,CRUSHER,125.3,128,98,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 13:07,1/31/2023 13:13,HT150,EX203,EX203,ST_9_TS_2,419.515,9420220NW1,NW,PAD_TRLG,PAD_TRLG,237.2,233,102,233,0.114,0.0,0.028,Unoptimized Assignment,Locked Assignment
1/31/2023 13:09,1/31/2023 13:21,HT152,EX205,EX205,ST_8_400_3,386.172,8390606HG-D1,HG,CRUSHER,CRUSHER,226.5,233,97,233,0.67,0.01,0.611,Shovel Assignment,Locked Assignment
1/31/2023 13:09,1/31/2023 13:21,HT149,EX204,EX204,ST_4_410_3,408.698,4410257LO1,LO,DLP_415_,DLP_415_,230.2,233,99,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 13:10,1/31/2023 13:14,HT128,WL222,WL222,STK_LG_2,438.52,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,122.3,128,96,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 13:10,1/31/2023 13:16,HT126,EX203,EX203,ST_9_TS_2,419.335,9420220NW1,NW,PAD_TRLG,PAD_TRLG,125.9,128,98,128,0.114,0.0,0.028,Unoptimized Assignment,Locked Assignment
1/31/2023 13:12,1/31/2023 13:17,HT121,EX251,WL221,STK_LG_2,437.309,STK_LG_2_16,LG,CRUSHER,CRUSHER,123.8,128,97,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 13:13,1/31/2023 13:22,HT151,EX205,EX205,ST_8_400_3,386.382,8390606HG-D1,HG,CRUSHER,CRUSHER,232.5,233,100,233,0.67,0.01,0.611,Unoptimized Assignment,Locked Assignment
1/31/2023 13:14,1/31/2023 13:17,HT147,WL231,WL231,ROM_HG_2,415.838,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,226.7,233,97,233,0.674,0.016,2.133,Shovel Assignment,Locked Assignment
1/31/2023 13:15,1/31/2023 13:21,HT148,EX203,EX203,ST_9_TS_2,421.506,9420220NW1,NW,PAD_TRLG,PAD_TRLG,214.5,233,92,233,0.114,0.0,0.028,Shovel Assignment,Locked Assignment
1/31/2023 13:15,1/31/2023 13:20,HT135,WL222,WL222,STK_LG_2,438.2,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,117.6,128,92,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 13:16,1/31/2023 13:22,HT122,EX251,EX251,STK_LG_2,439.66,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,122.6,128,96,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 13:18,1/31/2023 13:23,HT124,EX203,EX203,ST_9_TS_2,415.103,9420220NW1,NW,PAD_TRLG,PAD_TRLG,115.3,128,90,128,0.114,0.0,0.028,Shovel Assignment,Locked Assignment
1/31/2023 13:18,1/31/2023 13:21,HT134,WL231,WL231,ROM_HG_2,417.469,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,130.3,128,102,128,0.674,0.016,2.133,Shovel Assignment,Locked Assignment
1/31/2023 13:19,1/31/2023 13:28,HT144,EX205,EX205,ST_8_400_3,388.783,8390606HG-D1,HG,CRUSHER,CRUSHER,227.9,233,98,233,0.67,0.01,0.611,Shovel Assignment,Locked Assignment
1/31/2023 13:20,1/31/2023 13:26,HT125,WL222,WL222,STK_LG_2,436.099,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,121.2,128,95,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 13:22,1/31/2023 13:24,HT138,WL231,WL231,ROM_HG_2,417.129,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,125.0,128,98,128,0.674,0.016,2.133,Shovel Assignment,Locked Assignment
1/31/2023 13:22,1/31/2023 13:31,HT143,EX205,EX205,ST_8_400_3,394.996,8390606HG-D1,HG,CRUSHER,CRUSHER,220.1,233,94,233,0.67,0.01,0.611,Shovel Assignment,Locked Assignment
1/31/2023 13:23,1/31/2023 13:29,HT141,EX203,EX203,ST_9_TS_2,421.406,9420220NW1,NW,PAD_TRLG,PAD_TRLG,218.1,233,94,233,0.114,0.0,0.028,Unoptimized Assignment,Locked Assignment
1/31/2023 13:25,1/31/2023 13:32,HT126,EX204,EX204,ST_4_410_3,408.588,4410257LO1,LO,DLP_415_,DLP_415_,128.5,128,100,128,0.434,0.006,0.081,Manual Assignment,Locked Assignment
1/31/2023 13:25,1/31/2023 13:27,HT134,WL231,WL231,ROM_HG_2,417.499,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,131.9,128,103,128,0.674,0.016,2.133,Shovel Assignment,Locked Assignment
1/31/2023 13:25,1/31/2023 13:30,HT131,EX251,EX251,STK_LG_2,436.829,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,115.2,128,90,128,0.286,0.008,0.777,Shovel Reassignment,Locked Assignment
1/31/2023 13:26,1/31/2023 13:43,HT142,EX205,EX205,ST_8_400_3,390.204,8390606HG-D1,HG,CRUSHER_2,CRUSHER_2,234.7,233,101,233,0.67,0.01,0.611,Shovel Assignment,Manual Assignment
1/31/2023 13:28,1/31/2023 13:33,HT121,WL222,WL221,STK_LG_2,436.969,STK_LG_2_16,LG,CRUSHER,CRUSHER,129.2,128,101,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 13:28,1/31/2023 13:33,HT148,EX203,EX203,ST_9_TS_2,421.836,9420220NW1,NW,PAD_TRLG,PAD_TRLG,207.0,233,89,233,0.114,0.0,0.028,Shovel Assignment,Locked Assignment
1/31/2023 13:28,1/31/2023 13:33,HT129,WL222,WL222,STK_LG_2,437.66,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,123.9,128,97,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 13:31,1/31/2023 13:36,HT124,EX203,EX203,ST_9_TS_2,415.193,9420220NW1,NW,PAD_TRLG,PAD_TRLG,129.9,128,101,128,0.114,0.0,0.028,Shovel Assignment,Locked Assignment
1/31/2023 13:32,1/31/2023 13:34,HT134,WL231,WL231,ROM_HG_2,417.699,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,125.2,128,98,128,0.674,0.016,2.133,Shovel Assignment,Locked Assignment
1/31/2023 13:34,1/31/2023 13:44,HT152,EX205,EX205,ST_8_400_3,384.172,8390606HG-D1,HG,CRUSHER,CRUSHER,242.0,233,104,233,0.67,0.01,0.611,Shovel Assignment,Locked Assignment
1/31/2023 13:35,1/31/2023 13:40,HT122,EX251,EX251,STK_LG_2,438.98,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,120.4,128,94,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 13:35,1/31/2023 13:44,HT147,EX204,EX204,ST_4_410_3,407.517,4410257LO1,LO,DLP_415_,DLP_415_,230.4,233,99,233,0.434,0.006,0.081,Manual Assignment,Locked Assignment
1/31/2023 13:35,1/31/2023 13:40,HT125,WL222,WL221,STK_LG_2,435.919,STK_LG_2_16,LG,CRUSHER,CRUSHER,134.6,128,105,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 13:37,1/31/2023 13:43,HT141,EX203,EX203,ST_9_TS_2,421.586,9420220NW1,NW,PAD_TRLG,PAD_TRLG,215.9,233,93,233,0.114,0.0,0.028,Shovel Assignment,Locked Assignment
1/31/2023 13:38,1/31/2023 13:47,HT144,EX205,EX205,ST_8_400_3,388.203,8390606HG-D1,HG,CRUSHER,CRUSHER,228.5,233,98,233,0.67,0.01,0.611,Unoptimized Assignment,Locked Assignment
1/31/2023 13:39,1/31/2023 13:42,HT134,WL231,WL231,ROM_HG_2,417.619,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,129.5,128,101,128,0.674,0.016,2.133,Shovel Assignment,Locked Assignment
1/31/2023 13:40,1/31/2023 13:47,HT146,EX204,EX204,ST_4_410_3,408.828,4410257LO1,LO,DLP_415_,DLP_415_,223.7,233,96,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 13:40,1/31/2023 13:45,HT128,EX251,WL221,STK_LG_2,436.979,STK_LG_2_16,LG,CRUSHER,CRUSHER,134.4,128,105,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 13:40,1/31/2023 13:48,HT132,EX203,EX203,ST_9_TS_2,417.134,5420220LO5,LO,DLP_415_,DLP_415_,130.8,128,102,128,0.159,0.0,0.046,Shovel Reassignment,Dump Assignment
1/31/2023 13:41,1/31/2023 13:44,HT137,WL231,WL231,ROM_HG_2,415.898,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,121.6,128,95,128,0.674,0.016,2.133,Manual Assignment,Locked Assignment
1/31/2023 13:42,1/31/2023 13:54,HT151,EX205,EX205,ST_8_400_3,384.172,8390606HG-D1,HG,CRUSHER,CRUSHER,233.5,233,100,233,0.67,0.01,0.611,Unoptimized Assignment,Locked Assignment
1/31/2023 13:43,1/31/2023 13:50,HT126,EX204,EX204,ST_4_410_3,408.618,4410257LO1,LO,DLP_415_,DLP_415_,128.8,128,101,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 13:43,1/31/2023 13:54,HT124,EX203,EX203,ST_9_TS_2,415.524,5420220LO5,LO,DLP_415_,DLP_415_,118.4,128,93,128,0.159,0.0,0.046,Manual Assignment,Dump Assignment
1/31/2023 13:44,1/31/2023 13:49,HT129,EX251,WL222,STK_LG_2,437.34,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,125.0,128,98,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 13:45,1/31/2023 13:50,HT131,EX251,EX251,STK_LG_2,436.889,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,119.7,128,94,128,0.286,0.008,0.777,Unoptimized Assignment,Locked Assignment
1/31/2023 13:45,1/31/2023 13:51,HT121,EX251,WL221,STK_LG_2,436.749,STK_LG_2_16,LG,CRUSHER,CRUSHER,129.7,128,101,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 13:45,1/31/2023 13:56,HT143,EX205,EX205,ST_8_400_3,394.256,8390606HG-D1,HG,CRUSHER,CRUSHER,224.0,233,96,233,0.67,0.01,0.611,Unoptimized Assignment,Locked Assignment
1/31/2023 13:46,1/31/2023 13:48,HT134,WL231,WL231,ROM_HG_2,417.669,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,124.5,128,97,128,0.674,0.016,2.133,Shovel Assignment,Locked Assignment
1/31/2023 13:47,1/31/2023 13:55,HT125,WL222,WL221,STK_LG_2,436.369,STK_LG_2_16,LG,CRUSHER,CRUSHER,124.5,128,97,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 13:47,1/31/2023 13:57,HT149,EX204,EX204,ST_4_410_3,408.247,4410257LO1,LO,DLP_415_,DLP_415_,218.3,233,94,233,0.434,0.006,0.081,Unoptimized Assignment,Locked Assignment
1/31/2023 13:48,1/31/2023 13:56,HT138,EX203,EX203,ST_9_TS_2,419.645,5420220LO5,LO,DLP_415_,DLP_415_,114.0,128,89,128,0.159,0.0,0.046,Manual Assignment,Dump Assignment
1/31/2023 13:49,1/31/2023 13:51,HT137,WL231,WL231,ROM_HG_2,416.048,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,124.6,128,97,128,0.674,0.016,2.133,Unoptimized Assignment,Locked Assignment
1/31/2023 13:49,1/31/2023 13:55,HT122,WL222,WL222,STK_LG_2,439.121,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,119.9,128,94,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 13:52,1/31/2023 13:54,HT134,WL231,WL231,ROM_HG_2,418.029,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,122.2,128,95,128,0.674,0.016,2.133,Shovel Assignment,Locked Assignment
1/31/2023 13:53,1/31/2023 14:01,HT141,EX203,EX203,ST_9_TS_2,421.586,5420220LO5,LO,DLP_415_,DLP_415_,226.4,233,97,233,0.159,0.0,0.046,Shovel Assignment,Dump Assignment
1/31/2023 13:55,1/31/2023 13:57,HT137,WL231,WL231,ROM_HG_2,416.428,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,119.5,128,93,128,0.674,0.016,2.133,Unoptimized Assignment,Locked Assignment
1/31/2023 13:56,1/31/2023 14:05,HT147,EX203,EX204,ST_4_410_3,408.187,4410257LO1,LO,DLP_415_,DLP_415_,241.4,233,104,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 13:56,1/31/2023 14:01,HT128,EX251,EX251,STK_LG_2,437.51,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,120.1,128,94,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 13:56,1/31/2023 14:03,HT132,WL222,WL222,STK_LG_2,437.62,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,113.4,128,89,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 13:56,1/31/2023 14:06,HT142,EX205,EX205,ST_8_400_3,390.755,8390606HG-D1,HG,CRUSHER,CRUSHER,227.9,233,98,233,0.67,0.01,0.611,Unoptimized Assignment,Locked Assignment
1/31/2023 13:58,1/31/2023 14:04,HT129,EX251,WL221,STK_LG_2,436.749,STK_LG_2_16,LG,CRUSHER,CRUSHER,122.3,128,96,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 13:58,1/31/2023 14:00,HT134,WL231,WL231,ROM_HG_2,418.039,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,116.3,128,91,128,0.674,0.016,2.133,Shovel Assignment,Locked Assignment
1/31/2023 14:00,1/31/2023 14:07,HT124,EX203,EX203,ST_9_TS_2,412.722,5420220LO5,LO,DLP_415_,DLP_415_,130.4,128,102,128,0.159,0.0,0.046,Shovel Assignment,Dump Assignment
1/31/2023 14:00,1/31/2023 14:07,HT146,EX204,EX204,ST_4_410_3,409.648,4410257LO1,LO,DLP_415_,DLP_415_,209.1,233,90,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 14:00,1/31/2023 14:10,HT152,EX205,EX205,ST_8_400_3,387.673,8390606HG-D1,HG,CRUSHER,CRUSHER,226.2,233,97,233,0.67,0.01,0.611,Shovel Assignment,Locked Assignment
1/31/2023 14:01,1/31/2023 14:03,HT137,WL231,WL231,ROM_HG_2,416.118,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,109.7,128,86,128,0.674,0.016,2.133,Unoptimized Assignment,Locked Assignment
1/31/2023 14:01,1/31/2023 14:07,HT121,WL222,WL222,STK_LG_2,437.3,STK_LG_2_16,LG,CRUSHER,CRUSHER,121.9,128,95,128,0.286,0.008,0.777,Shovel Assignment,Manual Assignment
1/31/2023 14:03,1/31/2023 14:08,HT125,EX251,WL221,STK_LG_2,436.449,STK_LG_2_16,LG,CRUSHER,CRUSHER,123.7,128,97,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 14:03,1/31/2023 14:11,HT138,EX203,EX203,ST_9_TS_2,419.695,5420220LO5,LO,DLP_415_,DLP_415_,128.4,128,100,128,0.159,0.0,0.046,Shovel Assignment,Dump Assignment
1/31/2023 14:04,1/31/2023 14:11,HT126,EX204,EX204,ST_4_410_3,408.318,4410257LO1,LO,DLP_415_,DLP_415_,120.2,128,94,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 14:05,1/31/2023 14:19,HT144,EX205,EX205,ST_8_400_3,389.644,8390606HG-D1,HG,ROM_HG_8,ROM_HG_8,215.4,233,92,233,0.67,0.01,0.611,Shovel Assignment,Manual Assignment
1/31/2023 14:06,1/31/2023 14:08,HT134,WL231,WL231,ROM_HG_2,418.949,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,138.5,128,108,128,0.674,0.016,2.133,Shovel Assignment,Manual Assignment
1/31/2023 14:06,1/31/2023 14:12,HT131,WL222,EX251,STK_LG_2,437.249,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,119.0,128,93,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 14:07,1/31/2023 14:11,HT137,WL231,WL231,ROM_HG_2,416.038,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,128.2,128,100,128,0.674,0.016,2.133,Unoptimized Assignment,Locked Assignment
1/31/2023 14:08,1/31/2023 14:17,HT149,EX203,EX203,ST_9_TS_2,417.424,5420220LO5,LO,DLP_415_,DLP_415_,226.2,233,97,233,0.159,0.0,0.046,Shovel Assignment,Dump Assignment
1/31/2023 14:08,1/31/2023 14:13,HT128,WL222,WL221,STK_LG_2,437.529,STK_LG_2_16,LG,CRUSHER,CRUSHER,112.5,128,88,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 14:09,1/31/2023 14:19,HT151,EX205,EX205,ST_8_400_3,389.984,8390606HG-D1,HG,ROM_HG_8,ROM_HG_8,232.8,233,100,233,0.67,0.01,0.611,Unoptimized Assignment,Manual Assignment
1/31/2023 14:09,1/31/2023 14:16,HT150,EX204,EX204,ST_4_410_3,413.299,4410257LO1,LO,DLP_415_,DLP_415_,204.7,233,88,233,0.434,0.006,0.081,Unoptimized Assignment,Locked Assignment
1/31/2023 14:12,1/31/2023 14:17,HT132,WL222,WL222,STK_LG_2,436.72,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,115.8,128,90,128,0.286,0.008,0.777,Shovel Reassignment,Locked Assignment
1/31/2023 14:12,1/31/2023 14:22,HT143,EX205,EX205,ST_8_400_3,394.096,8390606HG-D1,HG,CRUSHER,CRUSHER,232.7,233,100,233,0.67,0.01,0.611,Unoptimized Assignment,Locked Assignment
1/31/2023 14:13,1/31/2023 14:18,HT129,EX251,WL221,STK_LG_2,436.799,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,115.1,128,90,128,0.286,0.008,0.777,Shovel Assignment,Manual Assignment
1/31/2023 14:13,1/31/2023 14:15,HT134,WL231,WL231,ROM_HG_2,418.929,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,123.7,128,97,128,0.674,0.016,2.133,Shovel Assignment,Locked Assignment
1/31/2023 14:14,1/31/2023 14:21,HT141,EX203,EX203,ST_9_TS_2,421.316,5420220LO5,LO,DLP_415_,DLP_415_,196.3,233,84,233,0.159,0.0,0.046,Shovel Assignment,Dump Assignment
1/31/2023 14:16,1/31/2023 14:21,HT122,EX251,EX251,STK_LG_2,438.81,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,118.5,128,93,128,0.286,0.008,0.777,Shovel Reassignment,Locked Assignment
1/31/2023 14:16,1/31/2023 14:22,HT121,WL222,WL222,STK_LG_2,436.9,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,112.9,128,88,128,0.286,0.008,0.777,Shovel Reassignment,Locked Assignment
1/31/2023 14:17,1/31/2023 14:24,HT146,EX204,EX204,ST_4_410_3,409.528,4410257LO1,LO,DLP_415_,DLP_415_,215.6,233,93,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 14:17,1/31/2023 14:23,HT125,WL222,WL221,STK_LG_2,435.958,STK_LG_2_16,LG,CRUSHER,CRUSHER,117.4,128,92,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 14:17,1/31/2023 14:20,HT137,WL231,WL231,ROM_HG_2,415.698,ROM_HG_2,HG,CRUSHER,CRUSHER,126.3,128,99,128,0.674,0.016,2.133,Shovel Assignment,Manual Assignment
1/31/2023 14:18,1/31/2023 14:27,HT142,EX205,EX205,ST_8_400_3,390.444,8390606HG-D1,HG,CRUSHER,CRUSHER,226.5,233,97,233,0.67,0.01,0.611,Shovel Assignment,Locked Assignment
1/31/2023 14:19,1/31/2023 14:27,HT147,EX203,EX203,ST_9_TS_2,417.274,5420220LO5,LO,DLP_415_,DLP_415_,226.9,233,97,233,0.159,0.0,0.046,Unoptimized Assignment,Dump Assignment
1/31/2023 14:20,1/31/2023 14:27,HT126,EX204,EX204,ST_4_410_3,407.737,4410257LO1,LO,DLP_415_,DLP_415_,130.5,128,102,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 14:20,1/31/2023 14:23,HT134,WL231,WL231,ROM_HG_2,418.959,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,127.0,128,99,128,0.674,0.016,2.133,Shovel Assignment,Locked Assignment
1/31/2023 14:21,1/31/2023 14:32,HT152,EX205,EX205,ST_8_400_3,386.383,8390606HG-D1,HG,CRUSHER,CRUSHER,226.7,233,97,233,0.67,0.01,0.611,Shovel Assignment,Locked Assignment
1/31/2023 14:22,1/31/2023 14:27,HT128,EX251,WL222,STK_LG_2,437.41,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,115.7,128,90,128,0.286,0.008,0.777,Shovel Reassignment,Locked Assignment
1/31/2023 14:22,1/31/2023 14:29,HT124,EX203,EX203,ST_9_TS_2,415.343,5420220LO5,LO,DLP_415_,DLP_415_,122.2,128,95,128,0.159,0.0,0.046,Unoptimized Assignment,Dump Assignment
1/31/2023 14:24,1/31/2023 14:26,HT137,WL231,WL231,ROM_HG_2,415.638,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,126.8,128,99,128,0.674,0.016,2.133,Shovel Assignment,Locked Assignment
1/31/2023 14:24,1/31/2023 14:30,HT132,WL221,WL221,STK_LG_2,436.729,STK_LG_2_16,LG,CRUSHER,CRUSHER,118.4,128,93,128,0.286,0.008,0.777,Manual Assignment,Locked Assignment
1/31/2023 14:24,1/31/2023 14:33,HT148,EX204,EX204,ST_4_410_3,410.578,4410257LO1,LO,DLP_415_,DLP_415_,221.9,233,95,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 14:25,1/31/2023 14:32,HT138,EX203,EX203,ST_9_TS_2,419.315,5420220LO5,LO,DLP_415_,DLP_415_,127.4,128,100,128,0.159,0.0,0.046,Unoptimized Assignment,Dump Assignment
1/31/2023 14:26,1/31/2023 14:31,HT131,EX251,EX251,STK_LG_2,436.259,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,120.6,128,94,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 14:27,1/31/2023 14:30,HT134,WL231,WL231,ROM_HG_2,418.769,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,130.3,128,102,128,0.674,0.016,2.133,Shovel Assignment,Locked Assignment
1/31/2023 14:27,1/31/2023 14:32,HT129,WL222,WL222,STK_LG_2,435.999,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,112.5,128,88,128,0.286,0.008,0.777,Shovel Reassignment,Locked Assignment
1/31/2023 14:28,1/31/2023 14:33,HT122,WL221,WL221,STK_LG_2,438.359,STK_LG_2_16,LG,CRUSHER,CRUSHER,117.0,128,91,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 14:29,1/31/2023 14:38,HT151,EX205,EX205,ST_8_400_3,391.585,8390606HG-D1,HG,CRUSHER_2,CRUSHER_2,218.2,233,94,233,0.67,0.01,0.611,Shovel Assignment,Dump Assignment
1/31/2023 14:30,1/31/2023 14:37,HT150,EX204,EX204,ST_4_410_3,405.196,4410257LO1,LO,DLP_415_,DLP_415_,221.7,233,95,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 14:30,1/31/2023 14:38,HT149,EX203,EX203,ST_9_TS_2,416.724,5420220LO5,LO,DLP_415_,DLP_415_,226.4,233,97,233,0.159,0.0,0.046,Unoptimized Assignment,Dump Assignment
1/31/2023 14:32,1/31/2023 14:44,HT144,EX205,EX205,ST_8_400_3,389.834,8390606HG-D1,HG,CRUSHER_2,CRUSHER_2,227.5,233,98,233,0.67,0.01,0.611,Shovel Assignment,Dump Assignment
1/31/2023 14:33,1/31/2023 14:35,HT137,WL231,WL231,ROM_HG_2,415.878,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,129.1,128,101,128,0.674,0.016,2.133,Shovel Assignment,Locked Assignment
1/31/2023 14:33,1/31/2023 14:40,HT125,WL221,WL221,STK_LG_2,436.128,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,127.5,128,100,128,0.286,0.008,0.777,Shovel Reassignment,Locked Assignment
1/31/2023 14:34,1/31/2023 14:41,HT146,EX204,EX204,ST_4_410_3,409.628,4410257LO1,LO,DLP_415_,DLP_415_,200.0,233,86,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 14:35,1/31/2023 14:43,HT141,EX203,EX203,ST_9_TS_2,420.435,5420220LO5,LO,DLP_415_,DLP_415_,212.3,233,91,233,0.159,0.0,0.046,Shovel Assignment,Dump Assignment
1/31/2023 14:36,1/31/2023 14:39,HT134,WL231,WL231,ROM_HG_2,418.979,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,128.9,128,101,128,0.674,0.016,2.133,Shovel Assignment,Locked Assignment
1/31/2023 14:36,1/31/2023 14:48,HT143,EX205,EX205,ST_8_400_3,393.996,8390606HG-D1,HG,ROM_HG_8,ROM_HG_8,237.6,233,102,233,0.67,0.01,0.611,Shovel Assignment,Manual Assignment
1/31/2023 14:37,1/31/2023 14:43,HT121,EX251,EX251,STK_LG_2,436.709,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,112.3,128,88,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 14:37,1/31/2023 14:45,HT126,EX204,EX204,ST_4_410_3,407.277,4410257LO1,LO,DLP_415_,DLP_415_,122.7,128,96,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
